"","DOB","gender","startClockTime","endClockTime","startTimeSecs","endTimeSecs","child_id","filename","corpus","startTimestamp","endTimeStamp","date","startClockHours","startClockMinutes","startClockSeconds","endClockHours","endClockMinutes","endClockSeconds","endTimeSecs_for_hours","total_hrs","startClockTotalSeconds","age_interval","age_mos"
"361","2009-12-25","M","2016-02-07T13:25:48Z","2016-02-08T05:25:47Z","0.00S","57599.99S","105RTP2","105RTP2.its","R","2016-02-07 07:25:48","2016-02-07 23:25:47","2016-02-07",7,25,48,23,25,47,"57600.00S",16,26748,"2009-12-25 UTC--2016-02-07 UTC",73
"362","2011-02-04","M","2016-01-16T12:59:27Z","2016-01-17T04:59:26Z","0.00S","57599.99S","106RTP1","106RTP1.its","R","2016-01-16 06:59:27","2016-01-16 22:59:26","2016-01-16",6,59,27,22,59,26,"57600.00S",16,25167,"2011-02-04 UTC--2016-01-16 UTC",59
"363","2011-02-04","M","2016-01-17T12:23:03Z","2016-01-18T04:23:02Z","0.00S","57599.99S","106RTP2","106RTP2.its","R","2016-01-17 06:23:03","2016-01-17 22:23:02","2016-01-17",6,23,3,22,23,2,"57600.00S",16,22983,"2011-02-04 UTC--2016-01-17 UTC",59
"364","2011-09-07","M","2016-01-23T12:01:34Z","2016-01-24T04:01:33Z","0.00S","57599.99S","107RTP1","107RTP1.its","R","2016-01-23 06:01:34","2016-01-23 22:01:33","2016-01-23",6,1,34,22,1,33,"57600.00S",16,21694,"2011-09-07 UTC--2016-01-23 UTC",52
"365","2011-09-07","M","2016-01-24T13:19:39Z","2016-01-25T05:19:38Z","0.00S","57599.99S","107RTP2","107RTP2.its","R","2016-01-24 07:19:39","2016-01-24 23:19:38","2016-01-24",7,19,39,23,19,38,"57600.00S",16,26379,"2011-09-07 UTC--2016-01-24 UTC",52
"366","2011-04-15","FALSE","2016-02-06T12:25:17Z","2016-02-06T14:11:41Z","0.00S","6384.43S","109RTP1","109RTP1.its","R","2016-02-06 06:25:17","2016-02-06 08:11:41","2016-02-06",6,25,17,8,11,41,"6384.43S",1.77345277777778,23117,"2011-04-15 UTC--2016-02-06 UTC",57
"367","2010-11-10","M","2016-01-30T11:44:07Z","2016-01-31T03:44:06Z","0.00S","57599.99S","110RTP1","110RTP1.its","R","2016-01-30 05:44:07","2016-01-30 21:44:06","2016-01-30",5,44,7,21,44,6,"57600.00S",16,20647,"2010-11-10 UTC--2016-01-30 UTC",62
"368","2010-11-10","M","2016-01-31T12:30:20Z","2016-02-01T04:30:19Z","0.00S","57599.99S","110RTP2","110RTP2.its","R","2016-01-31 06:30:20","2016-01-31 22:30:19","2016-01-31",6,30,20,22,30,19,"57600.00S",16,23420,"2010-11-10 UTC--2016-01-31 UTC",62
"369","2011-04-10","FALSE","2016-01-23T13:53:54Z","2016-01-24T05:53:53Z","0.00S","57599.99S","111RTP1","111RTP1.its","R","2016-01-23 07:53:54","2016-01-23 23:53:53","2016-01-23",7,53,54,23,53,53,"57600.00S",16,28434,"2011-04-10 UTC--2016-01-23 UTC",57
"370","2011-04-10","FALSE","2016-01-24T13:12:25Z","2016-01-25T05:12:24Z","0.00S","57599.99S","111RTP2","111RTP2.its","R","2016-01-24 07:12:25","2016-01-24 23:12:24","2016-01-24",7,12,25,23,12,24,"57600.00S",16,25945,"2011-04-10 UTC--2016-01-24 UTC",57
"371","2011-09-30","M","2016-01-30T10:39:38Z","2016-01-31T02:39:37Z","0.00S","57599.99S","112RTP1","112RTP1.its","R","2016-01-30 04:39:38","2016-01-30 20:39:37","2016-01-30",4,39,38,20,39,37,"57600.00S",16,16778,"2011-09-30 UTC--2016-01-30 UTC",52
"372","2011-09-30","M","2016-01-31T12:10:15Z","2016-02-01T04:10:14Z","0.00S","57599.99S","112RTP2","112RTP2.its","R","2016-01-31 06:10:15","2016-01-31 22:10:14","2016-01-31",6,10,15,22,10,14,"57600.00S",16,22215,"2011-09-30 UTC--2016-01-31 UTC",52
"373","2010-09-01","FALSE","2016-02-07T14:24:51Z","2016-02-08T06:24:50Z","0.00S","57599.99S","113RTP1","113RTP1.its","R","2016-02-07 08:24:51","2016-02-08 00:24:50","2016-02-07",8,24,51,0,24,50,"57600.00S",16,30291,"2010-09-01 UTC--2016-02-07 UTC",65
"374","2010-09-01","FALSE","2016-02-06T13:58:45Z","2016-02-07T05:58:44Z","0.00S","57599.99S","113RTP2","113RTP2.its","R","2016-02-06 07:58:45","2016-02-06 23:58:44","2016-02-06",7,58,45,23,58,44,"57600.00S",16,28725,"2010-09-01 UTC--2016-02-06 UTC",65
"375","2010-09-01","FALSE","2016-05-29T14:21:22Z","2016-05-30T01:15:25Z","0.00S","39243.55S","113RTP3","113RTP3.its","R","2016-05-29 09:21:22","2016-05-29 20:15:25","2016-05-29",9,21,22,20,15,25,"39243.55S",10.9009861111111,33682,"2010-09-01 UTC--2016-05-29 UTC",68
"376","2010-09-01","FALSE","2016-05-28T14:41:41Z","2016-05-29T01:25:50Z","0.00S","38649.99S","113RTP4","113RTP4.its","R","2016-05-28 09:41:41","2016-05-28 20:25:50","2016-05-28",9,41,41,20,25,50,"38649.99S",10.7361083333333,34901,"2010-09-01 UTC--2016-05-28 UTC",68
"377","2011-07-13","M","2016-02-06T17:58:24Z","2016-02-07T06:01:13Z","0.00S","43369.18S","114RTP1","114RTP1.its","R","2016-02-06 11:58:24","2016-02-07 00:01:13","2016-02-06",11,58,24,0,1,13,"43369.18S",12.0469944444444,43104,"2011-07-13 UTC--2016-02-06 UTC",54
"378","2011-07-13","M","2016-06-11T14:32:11Z","2016-06-12T06:32:10Z","0.00S","57599.99S","114RTP2","114RTP2.its","R","2016-06-11 09:32:11","2016-06-12 01:32:10","2016-06-11",9,32,11,1,32,10,"57600.00S",16,34331,"2011-07-13 UTC--2016-06-11 UTC",58
"379","2011-07-13","M","2016-06-12T12:58:42Z","2016-06-13T01:03:44Z","0.00S","43502.11S","114RTP3","114RTP3.its","R","2016-06-12 07:58:42","2016-06-12 20:03:44","2016-06-12",7,58,42,20,3,44,"43502.11S",12.0839194444444,28722,"2011-07-13 UTC--2016-06-12 UTC",58
"380","2009-11-30","M","2016-02-06T12:09:25Z","2016-02-07T04:09:24Z","0.00S","57599.99S","115RTP1","115RTP1.its","R","2016-02-06 06:09:25","2016-02-06 22:09:24","2016-02-06",6,9,25,22,9,24,"57600.00S",16,22165,"2009-11-30 UTC--2016-02-06 UTC",74
"381","2009-11-30","M","2016-02-07T14:24:38Z","2016-02-07T15:41:20Z","0.00S","57599.99S","115RTP2","115RTP2.its","R","2016-02-07 08:24:38","2016-02-07 09:41:20","2016-02-07",8,24,38,9,41,20,"57600.00S",16,30278,"2009-11-30 UTC--2016-02-07 UTC",74
"382","2009-11-30","M","2016-06-25T12:06:21Z","2016-06-26T04:06:20Z","0.00S","57599.99S","115RTP3","115RTP3.its","R","2016-06-25 07:06:21","2016-06-25 23:06:20","2016-06-25",7,6,21,23,6,20,"57600.00S",16,25581,"2009-11-30 UTC--2016-06-25 UTC",78
"383","2009-11-30","M","2016-06-26T14:07:34Z","2016-06-28T09:56:46Z","0.00S","57599.99S","115RTP4","115RTP4.its","R","2016-06-26 09:07:34","2016-06-28 04:56:46","2016-06-26",9,7,34,4,56,46,"57600.00S",16,32854,"2009-11-30 UTC--2016-06-26 UTC",78
"384","2010-02-20","FALSE","2016-03-05T13:26:00Z","2016-03-06T05:01:45Z","0.00S","56145.61S","116RTP1","116RTP1.its","R","2016-03-05 07:26:00","2016-03-05 23:01:45","2016-03-05",7,26,0,23,1,45,"56145.61S",15.5960027777778,26760,"2010-02-20 UTC--2016-03-05 UTC",72
"385","2010-02-20","FALSE","2016-03-06T12:54:45Z","2016-03-07T02:16:43Z","0.00S","48118.43S","116RTP2","116RTP2.its","R","2016-03-06 06:54:45","2016-03-06 20:16:43","2016-03-06",6,54,45,20,16,43,"48118.43S",13.3662305555556,24885,"2010-02-20 UTC--2016-03-06 UTC",72
"386","2010-02-20","FALSE","2016-06-11T12:54:01Z","2016-06-12T04:54:00Z","0.00S","57599.99S","116RTP3","116RTP3.its","R","2016-06-11 07:54:01","2016-06-11 23:54:00","2016-06-11",7,54,1,23,54,0,"57600.00S",16,28441,"2010-02-20 UTC--2016-06-11 UTC",75
"387","2010-02-20","FALSE","2016-06-12T14:33:25Z","2016-06-13T01:19:15Z","0.00S","38750.74S","116RTP4","116RTP4.its","R","2016-06-12 09:33:25","2016-06-12 20:19:15","2016-06-12",9,33,25,20,19,15,"38750.74S",10.7640944444444,34405,"2010-02-20 UTC--2016-06-12 UTC",75
"388","2010-04-26","FALSE","2016-02-07T14:51:29Z","2016-02-08T06:51:28Z","0.00S","57599.99S","117RTP1","117RTP1.its","R","2016-02-07 08:51:29","2016-02-08 00:51:28","2016-02-07",8,51,29,0,51,28,"57600.00S",16,31889,"2010-04-26 UTC--2016-02-07 UTC",69
"389","2010-04-26","FALSE","2016-02-06T13:53:11Z","2016-02-07T05:53:10Z","0.00S","57599.99S","117RTP2","117RTP2.its","R","2016-02-06 07:53:11","2016-02-06 23:53:10","2016-02-06",7,53,11,23,53,10,"57600.00S",16,28391,"2010-04-26 UTC--2016-02-06 UTC",69
"390","2010-04-26","FALSE","2016-05-28T12:09:22Z","2016-05-29T04:09:21Z","0.00S","57599.99S","117RTP3","117RTP3.its","R","2016-05-28 07:09:22","2016-05-28 23:09:21","2016-05-28",7,9,22,23,9,21,"57600.00S",16,25762,"2010-04-26 UTC--2016-05-28 UTC",73
"391","2010-04-26","FALSE","2016-05-29T17:34:55Z","2016-05-30T09:34:54Z","0.00S","57599.99S","117RTP4","117RTP4.its","R","2016-05-29 12:34:55","2016-05-30 04:34:54","2016-05-29",12,34,55,4,34,54,"57600.00S",16,45295,"2010-04-26 UTC--2016-05-29 UTC",73
"392","2010-04-26","M","2016-02-06T13:53:06Z","2016-02-07T05:53:05Z","0.00S","57599.99S","118RTP1","118RTP1.its","R","2016-02-06 07:53:06","2016-02-06 23:53:05","2016-02-06",7,53,6,23,53,5,"57600.00S",16,28386,"2010-04-26 UTC--2016-02-06 UTC",69
"393","2010-04-26","M","2016-02-07T14:51:29Z","2016-02-08T06:51:28Z","0.00S","57599.99S","118RTP2","118RTP2.its","R","2016-02-07 08:51:29","2016-02-08 00:51:28","2016-02-07",8,51,29,0,51,28,"57600.00S",16,31889,"2010-04-26 UTC--2016-02-07 UTC",69
"394","2010-04-26","M","2016-05-28T12:12:42Z","2016-05-29T04:12:41Z","0.00S","57599.99S","118RTP3","118RTP3.its","R","2016-05-28 07:12:42","2016-05-28 23:12:41","2016-05-28",7,12,42,23,12,41,"57600.00S",16,25962,"2010-04-26 UTC--2016-05-28 UTC",73
"395","2010-04-26","M","2016-05-29T17:35:14Z","2016-05-30T09:35:13Z","0.00S","57599.99S","118RTP4","118RTP4.its","R","2016-05-29 12:35:14","2016-05-30 04:35:13","2016-05-29",12,35,14,4,35,13,"57600.00S",16,45314,"2010-04-26 UTC--2016-05-29 UTC",73
"396","2009-11-22","M","2016-02-06T12:59:45Z","2016-02-07T04:59:44Z","0.00S","57599.99S","119RTP1","119RTP1.its","R","2016-02-06 06:59:45","2016-02-06 22:59:44","2016-02-06",6,59,45,22,59,44,"57600.00S",16,25185,"2009-11-22 UTC--2016-02-06 UTC",74
"397","2009-11-22","M","2016-02-07T13:08:31Z","2016-02-08T05:08:30Z","0.00S","57599.99S","119RTP2","119RTP2.its","R","2016-02-07 07:08:31","2016-02-07 23:08:30","2016-02-07",7,8,31,23,8,30,"57600.00S",16,25711,"2009-11-22 UTC--2016-02-07 UTC",74
"398","2009-11-22","M","2016-06-18T13:00:14Z","2016-06-19T05:01:24Z","0.00S","57599.99S","119RTP3","119RTP3.its","R","2016-06-18 08:00:14","2016-06-19 00:01:24","2016-06-18",8,0,14,0,1,24,"57600.00S",16,28814,"2009-11-22 UTC--2016-06-18 UTC",78
"399","2009-11-22","M","2016-06-19T11:54:31Z","2016-06-20T03:54:30Z","0.00S","57599.99S","119RTP4","119RTP4.its","R","2016-06-19 06:54:31","2016-06-19 22:54:30","2016-06-19",6,54,31,22,54,30,"57600.00S",16,24871,"2009-11-22 UTC--2016-06-19 UTC",78
"400","2010-03-07","FALSE","2016-02-13T15:03:01Z","2016-02-14T07:03:00Z","0.00S","57599.99S","120RTP1","120RTP1.its","R","2016-02-13 09:03:01","2016-02-14 01:03:00","2016-02-13",9,3,1,1,3,0,"57600.00S",16,32581,"2010-03-07 UTC--2016-02-13 UTC",71
"401","2010-03-07","FALSE","2016-02-14T14:28:28Z","2016-02-15T06:28:27Z","0.00S","57599.99S","120RTP2","120RTP2.its","R","2016-02-14 08:28:28","2016-02-15 00:28:27","2016-02-14",8,28,28,0,28,27,"57600.00S",16,30508,"2010-03-07 UTC--2016-02-14 UTC",71
"402","2010-03-07","FALSE","2016-06-04T13:53:56Z","2016-06-05T05:53:55Z","0.00S","57599.99S","120RTP3","120RTP3.its","R","2016-06-04 08:53:56","2016-06-05 00:53:55","2016-06-04",8,53,56,0,53,55,"57600.00S",16,32036,"2010-03-07 UTC--2016-06-04 UTC",74
"403","2010-03-07","FALSE","2016-06-05T14:17:11Z","2016-06-06T06:17:10Z","0.00S","57599.99S","120RTP4","120RTP4.its","R","2016-06-05 09:17:11","2016-06-06 01:17:10","2016-06-05",9,17,11,1,17,10,"57600.00S",16,33431,"2010-03-07 UTC--2016-06-05 UTC",74
"404","2010-04-17","M","2016-02-17T12:14:19Z","2016-02-17T14:28:58Z","0.00S","8079.73S","121RTP1","121RTP1.its","R","2016-02-17 06:14:19","2016-02-17 08:28:58","2016-02-17",6,14,19,8,28,58,"8079.73S",2.24436944444444,22459,"2010-04-17 UTC--2016-02-17 UTC",70
"405","2010-04-17","M","2016-02-18T11:22:59Z","2016-02-19T04:15:48Z","0.00S","57599.99S","121RTP2","121RTP2.its","R","2016-02-18 05:22:59","2016-02-18 22:15:48","2016-02-18",5,22,59,22,15,48,"57600.00S",16,19379,"2010-04-17 UTC--2016-02-18 UTC",70
"406","2010-04-17","M","2016-06-18T16:15:25Z","2016-06-19T02:10:31Z","0.00S","PT29899.24S","121RTP3","121RTP3.its","R","2016-06-18 11:15:25","2016-06-18 21:10:31","2016-06-18",11,15,25,21,10,31,"PT29899.24S",NA,40525,"2010-04-17 UTC--2016-06-18 UTC",74
"407","2010-04-17","M","2016-06-19T12:42:09Z","2016-06-19T14:41:59Z","0.00S","7190.79S","121RTP4","121RTP4.its","R","2016-06-19 07:42:09","2016-06-19 09:41:59","2016-06-19",7,42,9,9,41,59,"7190.79S",1.99744166666667,27729,"2010-04-17 UTC--2016-06-19 UTC",74
"408","2009-11-04","M","2016-02-14T12:48:33Z","2016-02-15T02:25:23Z","0.00S","49013.68S","122RTP1","122RTP1.its","R","2016-02-14 06:48:33","2016-02-14 20:25:23","2016-02-14",6,48,33,20,25,23,"49013.68S",13.6149111111111,24513,"2009-11-04 UTC--2016-02-14 UTC",75
"409","2009-11-04","M","2016-02-13T11:18:44Z","2016-02-14T04:56:58Z","0.00S","45956.36S","122RTP2","122RTP2.its","R","2016-02-13 05:18:44","2016-02-13 22:56:58","2016-02-13",5,18,44,22,56,58,"45956.36S",12.7656555555556,19124,"2009-11-04 UTC--2016-02-13 UTC",75
"410","2009-11-04","M","2016-06-19T12:14:32Z","2016-06-19T21:14:58Z","0.00S","32426.18S","122RTP3","122RTP3.its","R","2016-06-19 07:14:32","2016-06-19 16:14:58","2016-06-19",7,14,32,16,14,58,"32426.18S",9.00727222222222,26072,"2009-11-04 UTC--2016-06-19 UTC",79
"411","2009-10-23","M","2016-02-27T15:37:20Z","2016-02-28T07:37:19Z","0.00S","57599.99S","123RTP1","123RTP1.its","R","2016-02-27 09:37:20","2016-02-28 01:37:19","2016-02-27",9,37,20,1,37,19,"57600.00S",16,34640,"2009-10-23 UTC--2016-02-27 UTC",76
"412","2009-10-23","M","2016-02-28T14:56:19Z","2016-02-29T06:56:18Z","0.00S","57599.99S","123RTP2","123RTP2.its","R","2016-02-28 08:56:19","2016-02-29 00:56:18","2016-02-28",8,56,19,0,56,18,"57600.00S",16,32179,"2009-10-23 UTC--2016-02-28 UTC",76
"413","2009-10-23","M","2016-07-01T13:50:22Z","2016-07-02T05:50:21Z","0.00S","57599.99S","123RTP3","123RTP3.its","R","2016-07-01 08:50:22","2016-07-02 00:50:21","2016-07-01",8,50,22,0,50,21,"57600.00S",16,31822,"2009-10-23 UTC--2016-07-01 UTC",80
"414","2009-10-23","M","2016-07-02T14:25:44Z","2016-07-03T06:25:43Z","0.00S","57599.99S","123RTP4","123RTP4.its","R","2016-07-02 09:25:44","2016-07-03 01:25:43","2016-07-02",9,25,44,1,25,43,"57600.00S",16,33944,"2009-10-23 UTC--2016-07-02 UTC",80
"415","2010-09-23","M","2016-02-14T14:26:28Z","2016-02-15T06:26:27Z","0.00S","57599.99S","124RTP1","124RTP1.its","R","2016-02-14 08:26:28","2016-02-15 00:26:27","2016-02-14",8,26,28,0,26,27,"57600.00S",16,30388,"2010-09-23 UTC--2016-02-14 UTC",64
"416","2010-09-23","M","2016-02-13T12:32:37Z","2016-02-14T04:32:36Z","0.00S","57599.99S","124RTP2","124RTP2.its","R","2016-02-13 06:32:37","2016-02-13 22:32:36","2016-02-13",6,32,37,22,32,36,"57600.00S",16,23557,"2010-09-23 UTC--2016-02-13 UTC",64
"417","2009-09-14","M","2016-02-13T12:54:57Z","2016-02-14T04:54:56Z","0.00S","57599.99S","125RTP1","125RTP1.its","R","2016-02-13 06:54:57","2016-02-13 22:54:56","2016-02-13",6,54,57,22,54,56,"57600.00S",16,24897,"2009-09-14 UTC--2016-02-13 UTC",76
"418","2009-09-14","M","2016-02-14T15:00:58Z","2016-02-15T07:00:57Z","0.00S","57599.99S","125RTP2","125RTP2.its","R","2016-02-14 09:00:58","2016-02-15 01:00:57","2016-02-14",9,0,58,1,0,57,"57600.00S",16,32458,"2009-09-14 UTC--2016-02-14 UTC",77
"419","2009-09-14","M","2016-06-21T15:13:34Z","2016-06-22T07:13:33Z","0.00S","57599.99S","125RTP3","125RTP3.its","R","2016-06-21 10:13:34","2016-06-22 02:13:33","2016-06-21",10,13,34,2,13,33,"57600.00S",16,36814,"2009-09-14 UTC--2016-06-21 UTC",81
"420","2010-07-12","M","2016-02-13T14:03:57Z","2016-02-14T06:03:56Z","0.00S","57599.99S","127RTP1","127RTP1.its","R","2016-02-13 08:03:57","2016-02-14 00:03:56","2016-02-13",8,3,57,0,3,56,"57600.00S",16,29037,"2010-07-12 UTC--2016-02-13 UTC",67
"421","2010-07-12","M","2016-02-14T12:49:02Z","2016-02-15T04:49:01Z","0.00S","57599.99S","127RTP2","127RTP2.its","R","2016-02-14 06:49:02","2016-02-14 22:49:01","2016-02-14",6,49,2,22,49,1,"57600.00S",16,24542,"2010-07-12 UTC--2016-02-14 UTC",67
"422","2010-07-12","M","2016-05-28T09:28:44Z","2016-05-29T01:28:43Z","0.00S","57599.99S","127RTP3","127RTP3.its","R","2016-05-28 04:28:44","2016-05-28 20:28:43","2016-05-28",4,28,44,20,28,43,"57600.00S",16,16124,"2010-07-12 UTC--2016-05-28 UTC",70
"423","2010-07-12","M","2016-05-29T10:29:19Z","2016-05-30T02:29:18Z","0.00S","57599.99S","127RTP4","127RTP4.its","R","2016-05-29 05:29:19","2016-05-29 21:29:18","2016-05-29",5,29,19,21,29,18,"57600.00S",16,19759,"2010-07-12 UTC--2016-05-29 UTC",70
"424","2011-08-27","M","2016-02-15T13:07:18Z","2016-02-16T05:07:17Z","0.00S","57599.99S","128RTP1","128RTP1.its","R","2016-02-15 07:07:18","2016-02-15 23:07:17","2016-02-15",7,7,18,23,7,17,"57600.00S",16,25638,"2011-08-27 UTC--2016-02-15 UTC",53
"425","2011-08-27","M","2016-02-16T13:08:50Z","2016-02-17T05:08:49Z","0.00S","57599.99S","128RTP2","128RTP2.its","R","2016-02-16 07:08:50","2016-02-16 23:08:49","2016-02-16",7,8,50,23,8,49,"57600.00S",16,25730,"2011-08-27 UTC--2016-02-16 UTC",53
"426","2011-08-27","M","2016-06-18T12:59:18Z","2016-06-19T04:59:17Z","0.00S","57599.99S","128RTP3","128RTP3.its","R","2016-06-18 07:59:18","2016-06-18 23:59:17","2016-06-18",7,59,18,23,59,17,"57600.00S",16,28758,"2011-08-27 UTC--2016-06-18 UTC",57
"427","2011-08-27","M","2016-06-19T12:30:54Z","2016-06-20T04:30:53Z","0.00S","57599.99S","128RTP4","128RTP4.its","R","2016-06-19 07:30:54","2016-06-19 23:30:53","2016-06-19",7,30,54,23,30,53,"57600.00S",16,27054,"2011-08-27 UTC--2016-06-19 UTC",57
"428","2010-05-27","M","2016-02-20T15:54:40Z","2016-02-21T07:54:39Z","0.00S","57599.99S","129RTP1","129RTP1.its","R","2016-02-20 09:54:40","2016-02-21 01:54:39","2016-02-20",9,54,40,1,54,39,"57600.00S",16,35680,"2010-05-27 UTC--2016-02-20 UTC",68
"429","2010-05-27","M","2016-02-21T13:33:17Z","2016-02-22T05:33:16Z","0.00S","57599.99S","129RTP2","129RTP2.its","R","2016-02-21 07:33:17","2016-02-21 23:33:16","2016-02-21",7,33,17,23,33,16,"57600.00S",16,27197,"2010-05-27 UTC--2016-02-21 UTC",68
"430","2010-05-27","M","2016-06-04T12:24:25Z","2016-06-05T04:24:24Z","0.00S","57599.99S","129RTP3","129RTP3.its","R","2016-06-04 07:24:25","2016-06-04 23:24:24","2016-06-04",7,24,25,23,24,24,"57600.00S",16,26665,"2010-05-27 UTC--2016-06-04 UTC",72
"431","2010-05-27","M","2016-06-05T12:00:00Z","2016-06-06T03:59:59Z","0.00S","57599.99S","129RTP4","129RTP4.its","R","2016-06-05 07:00:00","2016-06-05 22:59:59","2016-06-05",7,0,0,22,59,59,"57600.00S",16,25200,"2010-05-27 UTC--2016-06-05 UTC",72
"432","2010-10-12","FALSE","2016-03-12T15:31:49Z","2016-03-13T07:31:48Z","0.00S","57599.99S","130RTP1","130RTP1.its","R","2016-03-12 09:31:49","2016-03-13 01:31:48","2016-03-12",9,31,49,1,31,48,"57600.00S",16,34309,"2010-10-12 UTC--2016-03-12 UTC",65
"433","2010-10-12","FALSE","2016-03-13T14:11:21Z","2016-03-14T03:15:46Z","0.00S","47065.18S","130RTP2","130RTP2.its","R","2016-03-13 09:11:21","2016-03-13 22:15:46","2016-03-13",9,11,21,22,15,46,"47065.18S",13.0736611111111,33081,"2010-10-12 UTC--2016-03-13 UTC",65
"434","2010-10-12","FALSE","2016-06-05T15:54:09Z","2016-06-06T07:54:08Z","0.00S","57599.99S","130RTP3","130RTP3.its","R","2016-06-05 10:54:09","2016-06-06 02:54:08","2016-06-05",10,54,9,2,54,8,"57600.00S",16,39249,"2010-10-12 UTC--2016-06-05 UTC",67
"435","2009-09-09","FALSE","2016-02-21T15:03:43Z","2016-02-22T07:03:42Z","0.00S","57599.99S","131RTP1","131RTP1.its","R","2016-02-21 09:03:43","2016-02-22 01:03:42","2016-02-21",9,3,43,1,3,42,"57600.00S",16,32623,"2009-09-09 UTC--2016-02-21 UTC",77
"436","2009-09-09","FALSE","2016-02-20T15:38:08Z","2016-02-21T07:38:07Z","0.00S","57599.99S","131RTP2","131RTP2.its","R","2016-02-20 09:38:08","2016-02-21 01:38:07","2016-02-20",9,38,8,1,38,7,"57600.00S",16,34688,"2009-09-09 UTC--2016-02-20 UTC",77
"437","2009-09-09","FALSE","2016-06-04T14:45:27Z","2016-06-05T06:45:26Z","0.00S","57599.99S","131RTP3","131RTP3.its","R","2016-06-04 09:45:27","2016-06-05 01:45:26","2016-06-04",9,45,27,1,45,26,"57600.00S",16,35127,"2009-09-09 UTC--2016-06-04 UTC",80
"438","2009-09-09","FALSE","2016-06-05T10:45:01Z","2016-06-06T02:45:00Z","0.00S","57599.99S","131RTP4","131RTP4.its","R","2016-06-05 05:45:01","2016-06-05 21:45:00","2016-06-05",5,45,1,21,45,0,"57600.00S",16,20701,"2009-09-09 UTC--2016-06-05 UTC",80
"439","2010-04-05","M","2016-02-21T12:44:19Z","2016-02-22T04:44:18Z","0.00S","57599.99S","133RTP1","133RTP1.its","R","2016-02-21 06:44:19","2016-02-21 22:44:18","2016-02-21",6,44,19,22,44,18,"57600.00S",16,24259,"2010-04-05 UTC--2016-02-21 UTC",70
"440","2010-04-05","M","2016-02-20T13:16:50Z","2016-02-21T05:25:58Z","0.00S","57599.99S","133RTP2","133RTP2.its","R","2016-02-20 07:16:50","2016-02-20 23:25:58","2016-02-20",7,16,50,23,25,58,"57600.00S",16,26210,"2010-04-05 UTC--2016-02-20 UTC",70
"441","2010-04-05","M","2016-06-11T11:17:46Z","2016-06-12T03:17:45Z","0.00S","57599.99S","133RTP3","133RTP3.its","R","2016-06-11 06:17:46","2016-06-11 22:17:45","2016-06-11",6,17,46,22,17,45,"57600.00S",16,22666,"2010-04-05 UTC--2016-06-11 UTC",74
"442","2010-04-05","M","2016-06-12T15:25:29Z","2016-06-13T07:25:28Z","0.00S","57599.99S","133RTP4","133RTP4.its","R","2016-06-12 10:25:29","2016-06-13 02:25:28","2016-06-12",10,25,29,2,25,28,"57600.00S",16,37529,"2010-04-05 UTC--2016-06-12 UTC",74
"443","2009-10-11","M","2016-02-21T13:32:30Z","2016-02-21T23:55:51Z","0.00S","37401.74S","134RTP1","134RTP1.its","R","2016-02-21 07:32:30","2016-02-21 17:55:51","2016-02-21",7,32,30,17,55,51,"37401.74S",10.3893722222222,27150,"2009-10-11 UTC--2016-02-21 UTC",76
"444","2009-10-11","M","2016-02-20T13:07:03Z","2016-02-20T23:05:46Z","0.00S","35923.18S","134RTP2","134RTP2.its","R","2016-02-20 07:07:03","2016-02-20 17:05:46","2016-02-20",7,7,3,17,5,46,"35923.18S",9.97866111111111,25623,"2009-10-11 UTC--2016-02-20 UTC",76
"445","2009-10-11","M","2016-06-12T13:05:46Z","2016-06-12T21:29:56Z","0.00S","30250.18S","134RTP3","134RTP3.its","R","2016-06-12 08:05:46","2016-06-12 16:29:56","2016-06-12",8,5,46,16,29,56,"30250.18S",8.40282777777778,29146,"2009-10-11 UTC--2016-06-12 UTC",80
"446","2009-10-11","M","2016-06-19T12:28:33Z","2016-06-20T04:28:32Z","0.00S","57599.99S","134RTP4","134RTP4.its","R","2016-06-19 07:28:33","2016-06-19 23:28:32","2016-06-19",7,28,33,23,28,32,"57600.00S",16,26913,"2009-10-11 UTC--2016-06-19 UTC",80
"447","2010-05-15","M","2016-02-27T13:30:53Z","2016-02-28T05:30:52Z","0.00S","57599.99S","135RTP1","135RTP1.its","R","2016-02-27 07:30:53","2016-02-27 23:30:52","2016-02-27",7,30,53,23,30,52,"57600.00S",16,27053,"2010-05-15 UTC--2016-02-27 UTC",69
"448","2010-05-15","M","2016-02-28T12:54:19Z","2016-02-28T15:08:10Z","0.00S","8031.61S","135RTP2","135RTP2.its","R","2016-02-28 06:54:19","2016-02-28 09:08:10","2016-02-28",6,54,19,9,8,10,"8031.61S",2.23100277777778,24859,"2010-05-15 UTC--2016-02-28 UTC",69
"449","2010-05-15","M","2016-06-04T11:10:14Z","2016-06-05T03:10:13Z","0.00S","57599.99S","135RTP3","135RTP3.its","R","2016-06-04 06:10:14","2016-06-04 22:10:13","2016-06-04",6,10,14,22,10,13,"57600.00S",16,22214,"2010-05-15 UTC--2016-06-04 UTC",72
"450","2010-05-15","M","2016-06-05T12:22:30Z","2016-06-05T23:52:28Z","0.00S","41398.55S","135RTP4","135RTP4.its","R","2016-06-05 07:22:30","2016-06-05 18:52:28","2016-06-05",7,22,30,18,52,28,"41398.55S",11.4995972222222,26550,"2010-05-15 UTC--2016-06-05 UTC",72
